Continent,PopulationSize,Date,TotalCases,TotalDeaths,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
North America,600323657,2020-09-19,8162117,316394,3.8763717795273,1.35961941609774,
North America,600323657,2020-09-20,8222214,317688,3.86377683674981,1.36963018267328,
North America,600323657,2020-09-21,8272296,318873,3.85470974442887,1.3779726824925,
North America,600323657,2020-09-22,8313745,319862,3.84738766945582,1.38487712470741,
North America,600323657,2020-09-23,8368330,320926,3.83500650667457,1.39396971990394,
North America,600323657,2020-09-24,8429516,322111,3.82122769563519,1.40416188862602,
North America,600323657,2020-09-25,8482707,323496,3.81359393882165,1.41302227574883,
North America,600323657,2020-09-26,8540473,324747,3.80244747568431,1.42264475177929,
North America,600323657,2020-09-27,8601613,326009,3.79009146307791,1.43282925796809,
North America,600323657,2020-09-28,8651605,327144,3.78130994191251,1.44115676587438,
North America,600323657,2020-09-29,8693857,328088,3.77379108029957,1.44819496926805,
North America,600323657,2020-09-30,8744669,328950,3.76172042646783,1.45665907015888,
North America,600323657,2020-10-01,8796014,330233,3.75434827638974,1.46521195648966,
North America,600323657,2020-10-02,8854009,331379,3.7427000582448,1.47487257860971,
North America,600323657,2020-10-03,8912751,332599,3.73172099164444,1.48465763360713,
North America,600323657,2020-10-04,8975092,334046,3.72192285048443,1.49504219854524,
North America,600323657,2020-10-05,9030880,335098,3.71057969987421,1.5043351856447,
North America,600323657,2020-10-06,9074550,336147,3.70428285700117,1.51160959495554,
North America,600323657,2020-10-07,9128566,337126,3.69308826819021,1.52060740794694,
North America,600323657,2020-10-08,9184108,338250,3.68299240383497,1.52985941715104,
North America,600323657,2020-10-09,9249510,339473,3.67017279834283,1.54075387370583,
North America,600323657,2020-10-10,9318229,340663,3.6558770985345,1.55220086554077,
North America,600323657,2020-10-11,9390032,341891,3.64099930649864,1.56416158025903,
North America,600323657,2020-10-12,9453327,343058,3.62896575988538,1.57470505947428,
North America,600323657,2020-10-13,9505444,344061,3.61962050378709,1.5833865431027,
North America,600323657,2020-10-14,9565810,345076,3.60738923311251,1.59344211884024,
North America,600323657,2020-10-15,9632736,346215,3.59415019782542,1.6045904384541,
North America,600323657,2020-10-16,9704247,347490,3.58080333280882,1.61650251274372,
North America,600323657,2020-10-17,9781329,348733,3.56529261003285,1.62934258644417,
North America,600323657,2020-10-18,9863670,350093,3.54931785025249,1.64305868759058,
North America,600323657,2020-10-19,9927788,351275,3.53830077757502,1.6537392595208,
North America,600323657,2020-10-20,9984725,352482,3.53021239944014,1.66322364337543,
North America,600323657,2020-10-21,10061837,353630,3.51456697221392,1.67606871438018,
North America,600323657,2020-10-22,10135955,354955,3.50193938311684,1.68841505441456,
North America,600323657,2020-10-23,10220242,356605,3.489203093234,1.70245531403404,
North America,600323657,2020-10-24,10309993,358085,3.47318373543028,1.71740574934564,
North America,600323657,2020-10-25,10406776,359572,3.4551718995393,1.73352755278808,
North America,600323657,2020-10-26,10492400,360963,3.44023293050208,1.74779052560309,
North America,600323657,2020-10-27,10566421,362124,3.42712068731693,1.76012070768685,
North America,600323657,2020-10-28,10652204,363394,3.41144424196157,1.77441016621472,
North America,600323657,2020-10-29,10743225,364858,3.39616828280149,1.78957215407555,
North America,600323657,2020-10-30,10842492,366514,3.38034835534119,1.80610773431506,
North America,600323657,2020-10-31,10948754,368232,3.36323201708614,1.82380851934342,
North America,600323657,2020-11-01,11060858,369719,3.34258879374457,1.84248244609824,
North America,600323657,2020-11-02,11163775,371194,3.32498639573083,1.85962603169577,
North America,600323657,2020-11-03,11314544,372437,3.29166601853331,1.88474065082529,
North America,600323657,2020-11-04,11412527,373782,3.27519049900167,1.90106234644023,
North America,600323657,2020-11-05,11527091,375465,3.25723983613906,1.92014605214867,
North America,600323657,2020-11-06,11657312,377402,3.2374701818052,1.94183785097778,
North America,600323657,2020-11-07,11796021,379276,3.21528759570706,1.96494355377369,
North America,600323657,2020-11-08,11944349,381199,3.19145899035603,1.989651558909,
North America,600323657,2020-11-09,12085280,382880,3.16815166880701,2.01312739537766,
North America,600323657,2020-11-10,12208418,384351,3.14824574322406,2.03363933065859,
North America,600323657,2020-11-11,12349973,385914,3.12481654818193,2.05721911105695,
North America,600323657,2020-11-12,12514032,388219,3.10226951633175,2.0845475359969,
North America,600323657,2020-11-13,12686830,390378,3.07703342757805,2.11333167568307,
North America,600323657,2020-11-14,12867622,392427,3.04972433912031,2.1434474303917,
North America,600323657,2020-11-15,13062133,394403,3.01943794325169,2.17584845236242,
North America,600323657,2020-11-16,13239254,396512,2.99497237533172,2.20535270360002,
North America,600323657,2020-11-17,13389588,398167,2.97370613643975,2.23039486181701,
North America,600323657,2020-11-18,13555544,399842,2.94965661282203,2.25803928296632,
North America,600323657,2020-11-19,13742508,402174,2.92649638624915,2.28918314974884,
North America,600323657,2020-11-20,13932195,404730,2.90499809972513,2.32078060518611,
North America,600323657,2020-11-21,14139322,407310,2.88068975301645,2.35528316019703,
North America,600323657,2020-11-22,14351441,409961,2.85658422732602,2.39061726664555,
North America,600323657,2020-11-23,14539619,412379,2.83624350816896,2.42196335767591,
North America,600323657,2020-11-24,14702722,414422,2.81867534460626,2.4491325351851,
North America,600323657,2020-11-25,14883920,416537,2.79857053786906,2.47931592007876,
North America,600323657,2020-11-26,15079722,419175,2.7797263106044,2.51193199271172,
North America,600323657,2020-11-27,15294341,422207,2.76054391621058,2.54768254118628,
North America,600323657,2020-11-28,15460911,424608,2.74633234742765,2.57542924049718,
North America,600323657,2020-11-29,15646051,427060,2.72950663397429,2.6062692711775,
North America,600323657,2020-11-30,15806620,429281,2.71583045584698,2.6330163430491,
North America,600323657,2020-12-01,15962362,431286,2.7018933664078,2.65895934865682,
North America,600323657,2020-12-02,16136619,433619,2.6871738125564,2.68798652390939,
North America,600323657,2020-12-03,16351976,436808,2.67128572106515,2.72386000607003,
North America,600323657,2020-12-04,16587641,440368,2.65479582057509,2.76311633009658,
North America,600323657,2020-12-05,16829514,443886,2.63754497010431,2.8034067629622,
North America,600323657,2020-12-06,17076787,447238,2.61898213053779,2.84459671060406,
North America,600323657,2020-12-07,17301678,450452,2.60351626009916,2.8820583360752,
North America,600323657,2020-12-08,17495020,452851,2.58845660079268,2.91426462975455,
North America,600323657,2020-12-09,17703256,455665,2.57390504887914,2.94895191844822,
North America,600323657,2020-12-10,17955696,459052,2.55658148812499,2.99100256846949,
North America,600323657,2020-12-11,18203634,463299,2.5450907219954,3.03230328969028,
North America,600323657,2020-12-12,18439005,466903,2.53214856224617,3.07151064013458,
North America,600323657,2020-12-13,18711400,471025,2.51731564714559,3.11688533040769,0.00613285842906571
North America,600323657,2020-12-14,18948452,474412,2.50369792740853,3.1563726964703,0.00690794032792881
North America,600323657,2020-12-15,19145937,477339,2.49316082049157,3.18926911787519,0.0147602045941028
North America,600323657,2020-12-16,19370570,480236,2.47920427741672,3.22668776652925,0.0410486905066278
North America,600323657,2020-12-17,19596230,483983,2.46977607427551,3.2642774895676,0.086441037921649
North America,600323657,2020-12-18,19863328,488369,2.45864640608059,3.30876982247594,0.155669194292638
North America,600323657,2020-12-19,20136818,492698,2.44675201414643,3.35432691435647,0.185798774876533
North America,600323657,2020-12-20,20400152,496634,2.43446225302635,3.39819225215041,0.203417937267796
North America,600323657,2020-12-21,20623154,500399,2.42639413932515,3.43533921402668,0.267926972599715
North America,600323657,2020-12-22,20826205,503455,2.41741114139614,3.46916280195834,0.342508574503836
North America,600323657,2020-12-23,21035854,506672,2.40861150681118,3.50408546368513,0.438263088472624
North America,600323657,2020-12-24,21260450,510575,2.40152489716822,3.5414979489972,0.472586406835538
North America,600323657,2020-12-25,21514336,514897,2.39327395463193,3.58378946908634,0.475200163567767
North America,600323657,2020-12-26,21741290,519022,2.38726404918935,3.62159474251737,0.498509090072391
North America,600323657,2020-12-27,21915776,522270,2.38307783397677,3.65066006385952,0.51540880721947
North America,600323657,2020-12-28,22081410,525065,2.37785992832885,3.67825084727587,0.613954981954009
North America,600323657,2020-12-29,22252923,528079,2.37307701105154,3.70682093576066,0.735746950582026
North America,600323657,2020-12-30,22457889,531446,2.36641119741931,3.74096351828427,0.876212679388046
North America,600323657,2020-12-31,22699515,536063,2.36156146948514,3.78121280667772,0.948072749363599
North America,600323657,2021-01-01,22967238,540976,2.35542471410798,3.82580925009257,0.970334574037951
North America,600323657,2021-01-02,23225567,545851,2.35021603563005,3.86884087095038,1.01434200185118
North America,600323657,2021-01-03,23471101,550113,2.34378864459746,3.90974114151893,1.03790145987867
North America,600323657,2021-01-04,23715120,553667,2.33465822648167,3.9503890482197,1.14586955216393
North America,600323657,2021-01-05,23938280,556861,2.3262364714591,3.98756232923201,1.27255304882979
North America,600323657,2021-01-06,24146999,560338,2.32052852613279,4.02233007452512,1.41728347713607
North America,600323657,2021-01-07,24422925,565183,2.31414951321351,4.06829294751581,1.56918720262926
North America,600323657,2021-01-08,24719363,570473,2.30779814188578,4.11767264404175,1.72037997829561
North America,600323657,2021-01-09,25026282,575907,2.30120878522826,4.16879823211765,1.78940690987962
North America,600323657,2021-01-10,25356076,581082,2.29168740462838,4.2237342647318,1.82398575706971
North America,600323657,2021-01-11,25639267,585897,2.28515503192817,4.27090731825016,1.95232269515576
North America,600323657,2021-01-12,25885521,589874,2.27877970854827,4.31192752412221,2.11179084018673
North America,600323657,2021-01-13,26125282,594031,2.27377832706265,4.35186614676423,2.30470960767085
North America,600323657,2021-01-14,26379613,599129,2.27118191612591,4.394231793534,2.52777028242284
North America,600323657,2021-01-15,26641457,604728,2.26987585551346,4.43784893188042,2.73946025751905
North America,600323657,2021-01-16,26899678,610059,2.26790447082675,4.48086256244271,2.84807500098234
North America,600323657,2021-01-17,27169649,615082,2.26385699719566,4.52583347052738,2.89659632720421
North America,600323657,2021-01-18,27403420,620209,2.26325400260259,4.56477429807501,3.01439178499674
North America,600323657,2021-01-19,27610192,624504,2.26186040285413,4.59921771831824,3.18236834035011
North America,600323657,2021-01-20,27796009,628380,2.26068425866462,4.63017052149921,3.3811992519895
North America,600323657,2021-01-21,27978079,632856,2.26197088084568,4.66049916137155,3.61829818743925
North America,600323657,2021-01-22,28198260,638532,2.26443759295786,4.69717621006563,3.86826068391971
North America,600323657,2021-01-23,28416795,644110,2.26665252010299,4.73357907332977,3.99670023332097
North America,600323657,2021-01-24,28636060,649534,2.26823801877772,4.77010353766552,4.05141455220046
North America,600323657,2021-01-25,28823142,654205,2.26972132323395,4.80126706051166,4.20287451707071
North America,600323657,2021-01-26,28980660,658334,2.27163218505031,4.82750590653468,4.38318908361794
North America,600323657,2021-01-27,29145119,662125,2.27182122673783,4.8549009621988,4.5949853347192
North America,600323657,2021-01-28,29319600,667419,2.27635779478574,4.88396545065689,4.82614097615014
North America,600323657,2021-01-29,29505073,672990,2.28092979129386,4.91486095141508,5.05825193558881
North America,600323657,2021-01-30,29687867,678393,2.28508501469641,4.94531019289816,5.18589008395516
North America,600323657,2021-01-31,29876978,683181,2.28664692928448,4.97681170009264,5.2401349893829
North America,600323657,2021-02-01,30034318,687496,2.28903483009003,5.00302089544341,5.37348105873496
North America,600323657,2021-02-02,30159869,691196,2.29177388005233,5.02393478056788,5.53623459819775
North America,600323657,2021-02-03,30302822,694931,2.29328806406215,5.0477474353472,5.74767587411602
North America,600323657,2021-02-04,30446854,699345,2.29693681981068,5.07173982650496,5.98168597577023
North America,600323657,2021-02-05,30577884,704112,2.30268386131624,5.09356638597369,6.20976277801426
North America,600323657,2021-02-06,30722259,708611,2.30650682295205,5.11761591297742,6.35389719449287
North America,600323657,2021-02-07,30868076,713312,2.31084049423748,5.14190564374177,6.40084803454614
North America,600323657,2021-02-08,30992281,717386,2.31472475356041,5.16259531647942,6.54366133034134
North America,600323657,2021-02-09,31096428,720300,2.3163432147255,5.17994379155376,6.71823732576976
North America,600323657,2021-02-10,31196338,723237,2.31833941535061,5.19658648068237,6.92522383804708
North America,600323657,2021-02-11,31305377,726926,2.32204838165661,5.21474984951326,7.14009226526284
North America,600323657,2021-02-12,31421427,730840,2.32592873646381,5.23408108836197,7.37357331896717
North America,600323657,2021-02-13,31537659,735235,2.3312922496879,5.25344264419018,7.52135010398233
North America,600323657,2021-02-14,31652514,741338,2.34211412085625,5.27257482375045,7.57926169816093
North America,600323657,2021-02-15,31749393,745608,2.34841655082981,5.28871261856669,7.68834985291942
North America,600323657,2021-02-16,31826077,748126,2.35066986107022,5.30148639469659,7.85066263014186
North America,600323657,2021-02-17,31899713,750436,2.35248511483473,5.31375244470834,8.0296692355737
North America,600323657,2021-02-18,31971607,752761,2.35446719959994,5.32572831791635,8.17350081541098
North America,600323657,2021-02-19,32050380,755843,2.35829653189759,5.3388500730032,8.35004858054428
North America,600323657,2021-02-20,32134651,758983,2.36188343853493,5.35288766739372,8.46584528318863
North America,600323657,2021-02-21,32223586,762198,2.36534195790624,5.36770217602802,8.51800281460505
North America,600323657,2021-02-22,32300486,764822,2.36783434156378,5.38051193274897,8.63713188634177
North America,600323657,2021-02-23,32366569,767190,2.3703161122824,5.39151982811166,8.79820699786282
North America,600323657,2021-02-24,32437826,769549,2.37238155232721,5.40338959189143,9.03046471147147
North America,600323657,2021-02-25,32522958,771994,2.37368937966836,5.41757060891572,9.32024339663829
North America,600323657,2021-02-26,32609794,774716,2.37571571289288,5.43203547282495,9.63619063241414
North America,600323657,2021-02-27,32697532,778300,2.38030197508485,5.44665058901718,9.85534141627206
North America,600323657,2021-02-28,32785281,780975,2.38209030448755,5.46126753755433,9.96401929234649
North America,600323657,2021-03-01,32864242,783325,2.38351762380523,5.47442060908154,10.2015143474514
North America,600323657,2021-03-02,32925238,785043,2.38431989466561,5.48458112820965,10.4749410200238
North America,600323657,2021-03-03,32990979,787057,2.38567336846839,5.49553205430317,10.792627650854
North America,600323657,2021-03-04,33059705,788859,2.38616466783355,5.50698021217578,11.1449332738856
North America,600323657,2021-03-05,33139553,791412,2.38811911554751,5.52028103733383,11.5301767959479
North America,600323657,2021-03-06,33218814,793573,2.38892634758122,5.53348408190417,11.7897384477054
North America,600323657,2021-03-07,33297034,796148,2.39104780323677,5.54651372001487,11.9138346733519
North America,600323657,2021-03-08,33364375,797986,2.39173070078489,5.55773116900506,12.1937508453044
North America,600323657,2021-03-09,33417173,799464,2.39237472302041,5.56652609144137,12.5625025968284
North America,600323657,2021-03-10,33474916,800900,2.39253774378403,5.57614473620519,12.9981935727714
North America,600323657,2021-03-11,33542272,802681,2.39304302344218,5.58736468384753,13.4109069434857
North America,600323657,2021-03-12,33618295,804887,2.39419339975451,5.60002835270575,13.8814219676837
North America,600323657,2021-03-13,33691549,806804,2.39467766827818,5.61223077037592,14.1650851184097
North America,600323657,2021-03-14,33768933,808799,2.39509788479251,5.62512115027311,14.3148564941528
North America,600323657,2021-03-15,33831245,810271,2.3950374867966,5.63550088448372,14.6128207637834
North America,600323657,2021-03-16,33887540,811472,2.39460285402835,5.64487832602606,14.9589263979314
North America,600323657,2021-03-17,33940691,812695,2.39445625900781,5.65373205007645,15.3976504044384
North America,600323657,2021-03-18,34006344,814043,2.39379746320275,5.66466831741065,15.8403940759576
North America,600323657,2021-03-19,34079906,815622,2.3932636433915,5.67692204073843,16.2382651197103
North America,600323657,2021-03-20,34157515,817076,2.39208267931669,5.68984990041797,16.5735655824738
North America,600323657,2021-03-21,34234122,818646,2.39131589237194,5.70261085013346,16.7268983704235
North America,600323657,2021-03-22,34303707,819797,2.38982043544157,5.71420209748622,17.046715518659
North America,600323657,2021-03-23,34358387,820814,2.38897710768553,5.72331051747974,17.4187266786323
North America,600323657,2021-03-24,34420910,822241,2.38878344587636,5.73372539939735,17.8670408452686
North America,600323657,2021-03-25,34493134,823489,2.38739976483436,5.74575624295279,18.2961708603797
North America,600323657,2021-03-26,34575334,825049,2.38623580613856,5.75944885676894,18.7171344473603
North America,600323657,2021-03-27,34655683,826437,2.38470844738509,5.77283313690901,19.0111092023815
North America,600323657,2021-03-28,34745275,827883,2.38272110380476,5.78775708650775,19.1515912557149
North America,600323657,2021-03-29,34820204,829131,2.38117789315651,5.80023852033537,19.5016973985418
North America,600323657,2021-03-30,34885047,830188,2.37978180164126,5.81103986045314,19.8747303406702
North America,600323657,2021-03-31,34956998,831167,2.3776841478207,5.82302522853934,20.4410523505323
North America,600323657,2021-04-01,35033226,832323,2.37581032360537,5.83572304564369,20.9011356685549
North America,600323657,2021-04-02,35117431,833684,2.3739891451627,5.84974964596473,21.3851200936431
North America,600323657,2021-04-03,35204914,834926,2.37161778040418,5.8643222850703,21.6925982312238
North America,600323657,2021-04-04,35286921,836142,2.36955216353391,5.87798274956204,21.7900678200326
North America,600323657,2021-04-05,35362710,837240,2.36757872911889,5.89060743944662,22.1398083267606
North America,600323657,2021-04-06,35421693,838098,2.36605856191007,5.90043263945535,22.6075335225378
North America,600323657,2021-04-07,35496773,838914,2.36335286027268,5.91293922638135,23.1178140960718
North America,600323657,2021-04-08,35578168,840053,2.36114743176208,5.92649774586511,23.6888722178077
North America,600323657,2021-04-09,35672009,841301,2.35843459223168,5.94212948033131,24.1805753125601
North America,600323657,2021-04-10,35767946,842589,2.35570977433258,5.95811035979214,24.5307559152212
North America,600323657,2021-04-11,35863930,843886,2.35302154560306,5.97409906836305,24.7280651476975
North America,600323657,2021-04-12,35948627,845000,2.35057656026752,5.98820762447481,25.0993162176849
North America,600323657,2021-04-13,36017152,845852,2.34846997341711,5.99962230040853,25.542021243384
North America,600323657,2021-04-14,36097910,846813,2.3458781962723,6.01307471046406,25.9531897807585
North America,600323657,2021-04-15,36188921,847998,2.343253063555,6.02823503255678,26.349611273107
North America,600323657,2021-04-16,36280205,849215,2.34071169112743,6.04344083011874,26.7253355967613
North America,600323657,2021-04-17,36372649,850479,2.33823772362579,6.05883985678079,26.9868365357456
North America,600323657,2021-04-18,36464372,851677,2.33564148588655,6.07411878156253,27.129544221843
North America,600323657,2021-04-19,36556808,852718,2.33258330431913,6.08951647561009,27.3759194867111
North America,600323657,2021-04-20,36621208,853529,2.33069591805928,6.10024402220085,27.6708760454529
North America,600323657,2021-04-21,36675206,854371,2.32956019388139,6.10923883680966,27.9840842587351
North America,600323657,2021-04-22,36750587,855509,2.32787846354672,6.12179556335559,28.3351697066304
North America,600323657,2021-04-23,36833373,856659,2.32576853605017,6.13558579118264,28.6553936354369
North America,600323657,2021-04-24,36915203,857851,2.32384202248597,6.14921677157894,28.8947306969114
North America,600323657,2021-04-25,36998014,859082,2.32196787643791,6.16301116382625,29.03672909895
North America,600323657,2021-04-26,37065659,860069,2.32039311644237,6.1742792521668,29.2728435654502
North America,600323657,2021-04-27,37120640,860866,2.31910333442527,6.18343781178025,29.51145285284
North America,600323657,2021-04-28,37167630,861712,2.31844753082185,6.19126525610168,29.7796481806813
North America,600323657,2021-04-29,37235633,862608,2.31661967449298,6.20259297894036,30.0461742423054
North America,600323657,2021-04-30,37309395,863782,2.31518629556979,6.21488001763022,30.309319794139
North America,600323657,2021-05-01,37385052,864932,2.31357709493088,6.22748271937583,30.4822808273904
North America,600323657,2021-05-02,37460069,866069,2.31197919042808,6.23997881196276,30.5843404402102
North America,600323657,2021-05-03,37523294,867024,2.3106286990689,6.25051063080128,30.7692382011192
North America,600323657,2021-05-04,37574214,867854,2.30970633211383,6.25899272198763,31.0041738035321
North America,600323657,2021-05-05,37624419,868660,2.30876654866086,6.26735571075454,31.2615816171309
North America,600323657,2021-05-06,37683340,869660,2.30781029494732,6.27717058300103,31.5298385783921
North America,600323657,2021-05-07,37745775,870752,2.30688600247312,6.28757080615932,31.7998214419859
North America,600323657,2021-05-08,37808251,871756,2.30572950861969,6.29797785896683,31.9608687351796
North America,600323657,2021-05-09,37870380,872905,2.30498083198531,6.30832710962114,32.0532145878769
North America,600323657,2021-05-10,37921556,873811,2.30425935053931,6.31685184447096,32.2187649519866
North America,600323657,2021-05-11,37964464,874566,2.30364374431837,6.32399932225226,32.4387412905169
North America,600323657,2021-05-12,38002937,875323,2.30330355782765,6.33040803187938,32.6928447199275
North America,600323657,2021-05-13,38052507,876289,2.3028417023877,6.33866524437167,32.9932281845758
North America,600323657,2021-05-14,38106523,877323,2.30229087025337,6.34766305736307,33.2718237355754
North America,600323657,2021-05-15,38165091,878233,2.3011421615633,6.35741912799548,33.4976637444091
North America,600323657,2021-05-16,38218478,879264,2.30062536765593,6.36631216417313,33.7748070787755
North America,600323657,2021-05-17,38262950,879979,2.29982006092055,6.37372016808593,34.0309052654908
North America,600323657,2021-05-18,38296098,880655,2.29959459577318,6.37924185619758,34.2986938127611
North America,600323657,2021-05-19,38329382,881305,2.29929352891732,6.38478619875545,34.6481721275895
North America,600323657,2021-05-20,38371785,882261,2.29924409302304,6.3918495552475,35.0062884494988
North America,600323657,2021-05-21,38415494,883140,2.29891616127597,6.39913046105395,35.3538901099811
North America,600323657,2021-05-22,38459968,883986,2.29845745061462,6.40653879812036,35.6279860881778
North America,600323657,2021-05-23,38504244,884952,2.29832327054649,6.41391415297832,35.7988365932412
North America,600323657,2021-05-24,38538529,885591,2.29793669602698,6.41962523892341,36.0308116260026
North America,600323657,2021-05-25,38564923,886114,2.29772013287826,6.42402186725752,36.2447943643174
North America,600323657,2021-05-26,38592001,886966,2.29831565354696,6.42853243412995,36.5346664990748
North America,600323657,2021-05-27,38630170,887795,2.29819076643981,6.43489050440669,36.7061961377944
North America,600323657,2021-05-28,38668127,888561,2.2979158002662,6.44121326039963,37.129902745112
North America,600323657,2021-05-29,38704448,889371,2.29785217450976,6.44726349673073,37.334541856977
North America,600323657,2021-05-30,38743995,890343,2.29801547310751,6.45385110985223,37.4851860952066
North America,600323657,2021-05-31,38770373,890880,2.29783706233623,6.45824507295737,37.6588262621141
North America,600323657,2021-06-01,38791736,891374,2.29784508741759,6.46180365335828,37.8923819422295
North America,600323657,2021-06-02,38813324,891859,2.29781659514655,6.46539971354152,38.1788195963099
North America,600323657,2021-06-03,38835329,892442,2.29801580926481,6.46906523625472,38.4384233920004
North America,600323657,2021-06-04,38864661,893190,2.29820607466511,6.47395126725782,38.7063153834699
North America,600323657,2021-06-05,38896634,893873,2.29807288723235,6.47927722761724,38.8968189537798
North America,600323657,2021-06-06,38928888,894743,2.29840369444922,6.48464999606038,38.9922736294898
North America,600323657,2021-06-07,38953688,895366,2.29853974288648,6.48878110095868,39.1941400703454
North America,600323657,2021-06-08,38972049,895995,2.29907080328263,6.49183961777472,39.3728869825298
North America,600323657,2021-06-09,38993346,896566,2.29927947193862,6.49538720410614,39.6227696887181
North America,600323657,2021-06-10,39021697,897169,2.29915423719271,6.50010982325822,39.7617465539926
North America,600323657,2021-06-11,39054615,897841,2.29893701422994,6.50559319870348,39.9516789324196
North America,600323657,2021-06-12,39084268,898431,2.29870238327094,6.51053270086273,40.0669247655519
North America,600323657,2021-06-13,39112430,899092,2.29873725564993,6.51522383699765,40.1633419220726
North America,600323657,2021-06-14,39134266,899467,2.29841285384016,6.51886120822988,40.3145448589243
North America,600323657,2021-06-15,39151893,899887,2.29845080543104,6.52179745766707,40.4563317084138
North America,600323657,2021-06-16,39172071,900327,2.29839009533093,6.52515864454764,40.5913052332036
North America,600323657,2021-06-17,39198887,900893,2.29826168278706,6.52962556829574,40.7492575292598
North America,600323657,2021-06-18,39225895,901478,2.29817063447501,6.53412447479144,40.9105801739211
North America,600323657,2021-06-19,39253338,902013,2.29792686675462,6.53869584219967,41.0122008568455
North America,600323657,2021-06-20,39279550,902560,2.29778599805751,6.54306215355428,41.0875558748803
North America,600323657,2021-06-21,39302134,903058,2.29773273888894,6.5468241242407,41.2283937362808
North America,600323657,2021-06-22,39319625,903527,2.29790340065552,6.54973771923168,41.4231141985464
North America,600323657,2021-06-23,39340370,904054,2.29803125898409,6.55319335516375,41.6083456128067
North America,600323657,2021-06-24,39368679,904718,2.29806542403925,6.5579089780898,41.7839412248916
North America,600323657,2021-06-25,39397420,905326,2.29793219962119,6.56269656219795,41.9446803509861
North America,600323657,2021-06-26,39429406,905922,2.29757962876742,6.5680246880559,42.0301272585032
North America,600323657,2021-06-27,39460743,906615,2.29751122527014,6.57324470556389,42.0863054543926
North America,600323657,2021-06-28,39485919,907100,2.29727463098934,6.5774384433429,42.2276108968999
North America,600323657,2021-06-29,39506782,907522,2.29712964219662,6.5809137353386,42.3839262426401
North America,600323657,2021-06-30,39531495,907983,2.29685975701147,6.5850303480544,42.5558804856494
North America,600323657,2021-07-01,39564238,908625,2.2965815745017,6.59048457255783,42.7134358291664
North America,600323657,2021-07-02,39593768,909200,2.29632097657389,6.5954035857694,42.8809644594766
North America,600323657,2021-07-03,39630624,909819,2.29574734932258,6.60154294069407,42.9502312616676
North America,600323657,2021-07-04,39667571,910455,2.29521237889761,6.60769745410849,43.0059611993602
North America,600323657,2021-07-05,39694363,910877,2.29472633179678,6.61216038001314,43.1445394463274
North America,600323657,2021-07-06,39714964,911299,2.29459858002137,6.61559202888451,43.334517799954
North America,600323657,2021-07-07,39744853,911718,2.2939272161857,6.62057084317102,43.4909275947458
North America,600323657,2021-07-08,39786268,912322,2.29305749410827,6.62746962177438,43.6584352363778
North America,600323657,2021-07-09,39831633,912893,2.29187942156426,6.63502637877887,43.8317502453514
North America,600323657,2021-07-10,40040873,913460,2.28131889132387,6.6698809105902,43.914399995068
North America,600323657,2021-07-11,40095052,914084,2.27979252901331,6.6789058756017,43.9674472132288
North America,600323657,2021-07-12,40134247,914606,2.278866724471,6.68543485368593,44.1118513175635
North America,600323657,2021-07-13,40166697,915009,2.27802898505695,6.69084027118392,44.2939564182459
North America,600323657,2021-07-14,40221686,915679,2.27658035021207,6.70000016341185,44.4726381988974
North America,600323657,2021-07-15,40285186,916389,2.27475429801913,6.71057779087323,44.6386075036853
North America,600323657,2021-07-16,40353574,917156,2.27279992597434,6.72196964578392,44.8419374883972
North America,600323657,2021-07-17,40425280,917929,2.27068062360978,6.73391420255158,44.9404053720308
North America,600323657,2021-07-18,40495834,918744,2.26873707552239,6.74566686283363,45.0115096830175
North America,600323657,2021-07-19,40545538,919296,2.26731730628411,6.75394639661852,45.1618918959244
North America,600323657,2021-07-20,40588598,919833,2.26623496579015,6.76111919407501,45.3103464819811
North America,600323657,2021-07-21,40666959,920675,2.26393864365418,6.77417231951597,45.5008097407029
North America,600323657,2021-07-22,40751314,921463,2.2611859828618,6.78822390635857,45.7209906355565
North America,600323657,2021-07-23,40849348,922368,2.25797483964738,6.80455409739083,46.0087289213725
North America,600323657,2021-07-24,40957739,923199,2.25402823139236,6.82260952444858,46.227016337622
North America,600323657,2021-07-25,41064718,924202,2.25059867694696,6.84042974505001,46.4134584321404
North America,600323657,2021-07-26,41141179,924926,2.24817572680647,6.85316637455119,46.680747582133
North America,600323657,2021-07-27,41203105,925705,2.24668747658702,6.86348181011297,46.9047635748927
North America,600323657,2021-07-28,41315921,926830,2.24327566121544,6.8822743395568,47.2023159000712
North America,600323657,2021-07-29,41442657,928024,2.2392965779197,6.90338561820162,47.4642567684118
North America,600323657,2021-07-30,41574937,929212,2.23502924370036,6.92542039868337,47.7956341807133
North America,600323657,2021-07-31,41713988,930342,2.23028783534195,6.94858307074845,48.051891948013
North America,600323657,2021-08-01,41862263,931684,2.22559396753109,6.9732822473128,48.2640726583927
North America,600323657,2021-08-02,41967765,932843,2.22276073076562,6.99085643396525,48.445035541886
North America,600323657,2021-08-03,42053839,933950,2.22084361905699,7.00519436634495,48.7041204508121
North America,600323657,2021-08-04,42201236,935499,2.21675734805492,7.02974728846976,48.9269415881107
North America,600323657,2021-08-05,42354696,937050,2.21238750007791,7.05531016579612,49.1775907142037
North America,600323657,2021-08-06,42524261,938662,2.20735640767514,7.08355576265421,49.4353863186171
North America,600323657,2021-08-07,42697633,940322,2.20228133020863,7.11243551742956,49.515564235044
